opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,engage_quarter,close_quarter
3CJMQNT0,Zane Levy,GTXPro,Lexiqvolax,Lost,11-09-17,14-11-17,0,Q3 2017,Q4 2017
1MTLDVU8,Zane Levy,GTX Basic,Newex,Won,11-09-17,19-09-17,560,Q3 2017,Q3 2017
4Z7LYTKN,Anna Snelling,GTX Plus Pro,Treequote,Lost,12-09-17,06-12-17,0,Q3 2017,Q4 2017
MX0QEMEB,Anna Snelling,MG Advanced,Statholdings,Lost,12-09-17,27-11-17,0,Q3 2017,Q4 2017
Y25T06D2,Anna Snelling,GTX Plus Basic,dambase,Won,12-09-17,26-12-17,866,Q3 2017,Q4 2017
JY5LPMSJ,Boris Faz,GTX Plus Basic,Plussunin,Lost,12-09-17,19-09-17,0,Q3 2017,Q3 2017
8V5OCDHN,Cassey Cress,GTX Basic,,Engaging,12-09-17,,,Q3 2017,
YND6FAFG,Corliss Cosme,MG Special,Kan-code,Lost,12-09-17,01-12-17,0,Q3 2017,Q4 2017
D4PEXI47,Darcel Schlecht,GTXPro,Inity,Lost,12-09-17,15-11-17,0,Q3 2017,Q4 2017
WRSA8PVU,Darcel Schlecht,GTX Basic,Finhigh,Won,12-09-17,16-12-17,626,Q3 2017,Q4 2017
965CJ4YG,Darcel Schlecht,GTXPro,Toughzap,Won,12-09-17,03-12-17,4079,Q3 2017,Q4 2017
ML5QMJPM,Garret Kinder,MG Advanced,Konex,Won,12-09-17,05-12-17,3497,Q3 2017,Q4 2017
EWEW7ZMQ,Garret Kinder,MG Advanced,Opentech,Won,12-09-17,16-11-17,3072,Q3 2017,Q4 2017
JY8W2PKW,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Lost,12-09-17,15-12-17,0,Q3 2017,Q4 2017
JFBWABB1,Hayden Neloms,MG Advanced,Labdrill,Won,12-09-17,26-11-17,3473,Q3 2017,Q4 2017
A0Z6FYRO,Jonathan Berthelot,GTX Basic,Conecom,Won,12-09-17,19-09-17,530,Q3 2017,Q3 2017
51AC0Q99,Jonathan Berthelot,GTX Plus Basic,Gogozoom,Won,12-09-17,16-12-17,1066,Q3 2017,Q4 2017
897MKBP9,Jonathan Berthelot,MG Special,Cancity,Won,12-09-17,18-12-17,64,Q3 2017,Q4 2017
Y5IRSKVA,Jonathan Berthelot,MG Special,Rangreen,Won,12-09-17,25-12-17,59,Q3 2017,Q4 2017
QS440NN9,Kary Hendrixson,GTX Plus Basic,Goodsilron,Won,12-09-17,30-11-17,1077,Q3 2017,Q4 2017
JOKH5C6I,Kary Hendrixson,GTXPro,Sunnamplex,Won,12-09-17,21-11-17,4999,Q3 2017,Q4 2017
1MZ8GDLF,Marty Freudenburg,MG Special,Betatech,Won,12-09-17,21-09-17,72,Q3 2017,Q3 2017
64SDWSQH,Maureen Marcano,GTX Plus Pro,Kan-code,Won,12-09-17,20-09-17,4870,Q3 2017,Q3 2017
XS7CNY5H,Reed Clapper,GTX Plus Basic,Initech,Lost,12-09-17,20-09-17,0,Q3 2017,Q3 2017
U0SS8E43,Reed Clapper,GTXPro,Zencorporation,Lost,12-09-17,18-12-17,0,Q3 2017,Q4 2017
2MH79C2B,Versie Hillebrand,MG Special,Konmatfix,Won,12-09-17,26-09-17,54,Q3 2017,Q3 2017
3YZFYEMI,Versie Hillebrand,MG Special,Toughzap,Won,12-09-17,09-12-17,50,Q3 2017,Q4 2017
I35REHYN,Vicki Laflamme,GTX Basic,Genco Pura Olive Oil Company,Engaging,12-09-17,,,Q3 2017,
Y3AAS62P,Vicki Laflamme,GTX Plus Basic,Zoomit,Engaging,12-09-17,,,Q3 2017,
BPPV8ZSB,Vicki Laflamme,MG Special,Xx-holding,Lost,12-09-17,01-11-17,0,Q3 2017,Q4 2017
3NC5XSDF,Violet Mclelland,MG Advanced,,Engaging,12-09-17,,,Q3 2017,
DRJG2FVR,Violet Mclelland,GTX Plus Pro,Initech,Lost,12-09-17,15-09-17,0,Q3 2017,Q3 2017
SWXO4J19,Zane Levy,GTX Plus Basic,Konex,Won,12-09-17,20-11-17,1029,Q3 2017,Q4 2017
07DPEL0B,Anna Snelling,GTX Basic,Cancity,Won,13-09-17,25-11-17,629,Q3 2017,Q4 2017
5X3TSUA9,Cassey Cress,GTX Plus Basic,,Engaging,13-09-17,,,Q3 2017,
7GDRCAJR,Cassey Cress,GTX Basic,Iselectrics,Won,13-09-17,24-09-17,600,Q3 2017,Q3 2017
EJ8YBRD3,Corliss Cosme,GTX Basic,Konex,Lost,13-09-17,03-11-17,0,Q3 2017,Q4 2017
G7HADWB0,Corliss Cosme,GTXPro,Kinnamplus,Won,13-09-17,18-09-17,4535,Q3 2017,Q3 2017
9DY57A6F,Daniell Hammack,GTXPro,,Engaging,13-09-17,,,Q3 2017,
M3IFAMV2,Donn Cantrell,MG Advanced,Ontomedia,Lost,13-09-17,29-11-17,0,Q3 2017,Q4 2017
65AT4VFM,Elease Gluck,MG Special,Dalttechnology,Lost,13-09-17,19-09-17,0,Q3 2017,Q3 2017
H6SE0L31,Gladys Colclough,GTXPro,Conecom,Won,13-09-17,29-09-17,4805,Q3 2017,Q3 2017
ZQC7YA4X,Kami Bicknell,GTXPro,Kan-code,Lost,13-09-17,17-11-17,0,Q3 2017,Q4 2017
J9V49YC3,Kary Hendrixson,GTX Plus Pro,Labdrill,Won,13-09-17,12-12-17,5158,Q3 2017,Q4 2017
H3ZS0FBT,Marty Freudenburg,GTX Basic,Cancity,Won,13-09-17,21-11-17,477,Q3 2017,Q4 2017
GIIHTQGY,Maureen Marcano,GTX Plus Pro,Lexiqvolax,Won,13-09-17,16-11-17,4972,Q3 2017,Q4 2017
0LTBCZHI,Niesha Huffines,MG Advanced,Treequote,Won,13-09-17,30-11-17,3902,Q3 2017,Q4 2017
8U0BUWUQ,Reed Clapper,GTX Plus Basic,Plussunin,Won,13-09-17,14-12-17,1176,Q3 2017,Q4 2017
ROD5WJDM,Reed Clapper,GTXPro,Yearin,Won,13-09-17,14-12-17,4140,Q3 2017,Q4 2017
86GSJWQW,Rosalina Dieter,MG Special,Golddex,Won,13-09-17,30-11-17,54,Q3 2017,Q4 2017
EQ0PLA0O,Vicki Laflamme,MG Special,,Engaging,13-09-17,,,Q3 2017,
B7BT5DB8,Vicki Laflamme,MG Special,Dalttechnology,Won,13-09-17,29-11-17,51,Q3 2017,Q4 2017
NJTWATVH,Zane Levy,GTX Basic,Labdrill,Won,13-09-17,21-09-17,518,Q3 2017,Q3 2017
ZLIQCT7V,Zane Levy,GTX Basic,Sonron,Won,13-09-17,06-12-17,505,Q3 2017,Q4 2017
0U0GUDIX,Anna Snelling,GTX Plus Pro,Stanredtax,Won,14-09-17,18-09-17,5421,Q3 2017,Q3 2017
MN4ZHCUZ,Cassey Cress,GTXPro,Kan-code,Won,14-09-17,23-11-17,3822,Q3 2017,Q4 2017
06H63NKF,Darcel Schlecht,GTXPro,Conecom,Lost,14-09-17,20-11-17,0,Q3 2017,Q4 2017
GBRQN296,Donn Cantrell,MG Advanced,Ontomedia,Won,14-09-17,17-12-17,3331,Q3 2017,Q4 2017
RBHXB5V5,Hayden Neloms,MG Special,Zoomit,Lost,14-09-17,27-11-17,0,Q3 2017,Q4 2017
59O0CDJE,James Ascencio,GTX Basic,Newex,Won,14-09-17,20-12-17,504,Q3 2017,Q4 2017
RU9Y6GR1,James Ascencio,GTX Plus Basic,Plexzap,Won,14-09-17,10-12-17,1117,Q3 2017,Q4 2017
GIZAD3ZN,James Ascencio,GTXPro,Lexiqvolax,Won,14-09-17,07-12-17,5230,Q3 2017,Q4 2017
6CXJOT2A,Kami Bicknell,GTXPro,Fasehatice,Won,14-09-17,16-09-17,4844,Q3 2017,Q3 2017
Y9NTV3K5,Kami Bicknell,MG Advanced,Labdrill,Won,14-09-17,23-09-17,3596,Q3 2017,Q3 2017
GPVQIS5U,Kary Hendrixson,GTXPro,Plexzap,Lost,14-09-17,30-09-17,0,Q3 2017,Q3 2017
LI9RCAQ6,Kary Hendrixson,GTXPro,Scotfind,Won,14-09-17,01-11-17,4593,Q3 2017,Q4 2017
DT8SWPLT,Lajuana Vencill,GTX Basic,dambase,Won,14-09-17,12-12-17,545,Q3 2017,Q4 2017
URRBXP0V,Lajuana Vencill,MG Advanced,Rangreen,Won,14-09-17,08-11-17,3362,Q3 2017,Q4 2017
CNAQ6R7T,Marty Freudenburg,GTX Plus Basic,Bioholding,Won,14-09-17,14-12-17,1086,Q3 2017,Q4 2017
VRWH3YJV,Maureen Marcano,GTX Plus Pro,,Engaging,14-09-17,,,Q3 2017,
FBYWCLLS,Reed Clapper,GTX Basic,Acme Corporation,Lost,14-09-17,28-09-17,0,Q3 2017,Q3 2017
ZJAIST7C,Rosie Papadopoulos,GTXPro,Konex,Won,14-09-17,31-12-17,5153,Q3 2017,Q4 2017
8EQRW9H5,Versie Hillebrand,MG Special,Konmatfix,Lost,14-09-17,29-11-17,0,Q3 2017,Q4 2017
F0KWRLK1,Vicki Laflamme,GTXPro,Konex,Won,14-09-17,15-11-17,5348,Q3 2017,Q4 2017
JBECEURV,Zane Levy,GTX Basic,,Engaging,14-09-17,,,Q3 2017,
HHP6R0IX,Zane Levy,GTXPro,Finjob,Won,14-09-17,05-11-17,5170,Q3 2017,Q4 2017
XMRZQ8PR,Zane Levy,GTXPro,Scotfind,Won,14-09-17,25-09-17,4050,Q3 2017,Q3 2017
ER0U0TOC,Corliss Cosme,GTX Basic,,Engaging,15-09-17,,,Q3 2017,
77JIGDNZ,Daniell Hammack,GTX Plus Basic,Bubba Gump,Lost,15-09-17,07-12-17,0,Q3 2017,Q4 2017
DK6L8Y0Y,Daniell Hammack,GTX Plus Basic,Vehement Capital Partners,Won,15-09-17,29-09-17,1221,Q3 2017,Q3 2017
KA6SVT1C,Darcel Schlecht,MG Advanced,Toughzap,Lost,15-09-17,16-11-17,0,Q3 2017,Q4 2017
8ARRIREI,Darcel Schlecht,GTX Plus Pro,Warephase,Won,15-09-17,09-12-17,5669,Q3 2017,Q4 2017
W3LRLMKP,Gladys Colclough,GTX Plus Pro,Finhigh,Won,15-09-17,19-12-17,5385,Q3 2017,Q4 2017
HQKUH8XA,Markita Hansen,GTX Basic,Hottechi,Lost,15-09-17,27-12-17,0,Q3 2017,Q4 2017
6R6T68GL,Markita Hansen,MG Special,Zoomit,Won,15-09-17,09-12-17,48,Q3 2017,Q4 2017
PGT70Q4T,Markita Hansen,MG Advanced,Plexzap,Won,15-09-17,01-12-17,3663,Q3 2017,Q4 2017
24K085JJ,Maureen Marcano,GTX Plus Basic,,Engaging,15-09-17,,,Q3 2017,
EMORZ8R8,Maureen Marcano,GTXPro,Groovestreet,Won,15-09-17,30-09-17,4695,Q3 2017,Q3 2017
V6RULHFZ,Vicki Laflamme,MG Special,Fasehatice,Lost,15-09-17,30-12-17,0,Q3 2017,Q4 2017
NBBIFIKB,Wilburn Farren,MG Advanced,,Engaging,15-09-17,,,Q3 2017,
GRYWAPXY,Zane Levy,MG Advanced,Rantouch,Won,15-09-17,07-11-17,2712,Q3 2017,Q4 2017
ZIEI8JM3,Anna Snelling,MG Special,Ron-tech,Won,16-09-17,07-12-17,65,Q3 2017,Q4 2017
QDYFLOZW,Anna Snelling,MG Special,Statholdings,Won,16-09-17,23-09-17,55,Q3 2017,Q3 2017
55YURJ2E,Anna Snelling,MG Special,Streethex,Won,16-09-17,30-12-17,58,Q3 2017,Q4 2017
R6Q5JOLX,Cassey Cress,GTX Plus Pro,,Engaging,16-09-17,,,Q3 2017,
1PORK6E3,Cassey Cress,GTX Basic,Ontomedia,Won,16-09-17,27-09-17,512,Q3 2017,Q3 2017
ENDKZ399,Corliss Cosme,GTX Plus Pro,Kan-code,Won,16-09-17,24-09-17,5820,Q3 2017,Q3 2017
VSNI41WQ,Daniell Hammack,GTX Plus Pro,Donware,Lost,16-09-17,30-11-17,0,Q3 2017,Q4 2017
87KZX1UX,Darcel Schlecht,GTX Plus Basic,Codehow,Won,16-09-17,25-11-17,1179,Q3 2017,Q4 2017
PLRBC69J,Darcel Schlecht,GTX Plus Basic,Rangreen,Won,16-09-17,26-09-17,1153,Q3 2017,Q3 2017
RZB6Q4FX,Donn Cantrell,GTX Plus Basic,Ganjaflex,Won,16-09-17,21-09-17,892,Q3 2017,Q3 2017
ASK5U1TD,Donn Cantrell,GTX Plus Basic,Zathunicon,Won,16-09-17,22-11-17,1231,Q3 2017,Q4 2017
T49Q4GWU,Donn Cantrell,MG Advanced,Plussunin,Won,16-09-17,25-12-17,3091,Q3 2017,Q4 2017
JJ17IHID,Garret Kinder,GTX Basic,Xx-zobam,Won,16-09-17,24-11-17,547,Q3 2017,Q4 2017
311WKUHC,James Ascencio,MG Special,Labdrill,Lost,16-09-17,13-11-17,0,Q3 2017,Q4 2017
JG1CD65M,James Ascencio,GTX Plus Pro,Goodsilron,Won,16-09-17,18-09-17,5919,Q3 2017,Q3 2017
YIK15TLW,James Ascencio,GTX Plus Pro,Groovestreet,Won,16-09-17,10-11-17,5745,Q3 2017,Q4 2017
RYJPSM6D,Jonathan Berthelot,GTX Basic,Stanredtax,Lost,16-09-17,19-11-17,0,Q3 2017,Q4 2017
ZQK0JTVN,Jonathan Berthelot,GTX Basic,Streethex,Lost,16-09-17,26-11-17,0,Q3 2017,Q4 2017
FB7OTAMV,Jonathan Berthelot,GTXPro,Warephase,Lost,16-09-17,22-12-17,0,Q3 2017,Q4 2017
JZD1QDWA,Lajuana Vencill,MG Advanced,Cancity,Lost,16-09-17,06-12-17,0,Q3 2017,Q4 2017
LOSUVU4T,Markita Hansen,GTX Plus Pro,Konex,Lost,16-09-17,09-12-17,0,Q3 2017,Q4 2017
85LVQ6PB,Markita Hansen,GTX Plus Basic,Singletechno,Won,16-09-17,15-12-17,1252,Q3 2017,Q4 2017
02ILGBRB,Moses Frase,MG Special,dambase,Lost,16-09-17,21-11-17,0,Q3 2017,Q4 2017
ZFIT4XWO,Moses Frase,MG Advanced,Stanredtax,Won,16-09-17,05-12-17,3039,Q3 2017,Q4 2017
XH69FGJJ,Niesha Huffines,GTX Basic,Treequote,Won,16-09-17,19-11-17,637,Q3 2017,Q4 2017
JU2PPGP6,Reed Clapper,GTX Basic,Acme Corporation,Lost,16-09-17,26-09-17,0,Q3 2017,Q3 2017
S8Y9AAWC,Rosalina Dieter,GTXPro,Zoomit,Won,16-09-17,08-12-17,4614,Q3 2017,Q4 2017
I2DLJ6C3,Rosie Papadopoulos,MG Special,Gekko & Co,Won,16-09-17,27-11-17,51,Q3 2017,Q4 2017
DY8DMZZ9,Vicki Laflamme,GTX Plus Pro,,Engaging,16-09-17,,,Q3 2017,
VEZ8OX88,Vicki Laflamme,GTX Basic,Plexzap,Lost,16-09-17,19-11-17,0,Q3 2017,Q4 2017
M3QL68T6,Vicki Laflamme,GTX Basic,Plexzap,Won,16-09-17,04-12-17,595,Q3 2017,Q4 2017
Q3K6K5V9,Vicki Laflamme,MG Special,Zoomit,Won,16-09-17,26-12-17,52,Q3 2017,Q4 2017
PEGFPDVU,Violet Mclelland,GTXPro,Konex,Won,16-09-17,30-09-17,5604,Q3 2017,Q3 2017
NFT2Z7MM,Zane Levy,GTX Plus Basic,Dalttechnology,Lost,16-09-17,18-11-17,0,Q3 2017,Q4 2017
YC2GBK89,Zane Levy,GTX Plus Basic,Hatfan,Lost,16-09-17,12-11-17,0,Q3 2017,Q4 2017
U008ILBM,Zane Levy,GTX Plus Basic,Plusstrip,Lost,16-09-17,26-11-17,0,Q3 2017,Q4 2017
VA0I9SDD,Zane Levy,GTXPro,Konex,Won,16-09-17,27-09-17,5360,Q3 2017,Q3 2017
KQ83VL8T,Boris Faz,GTX Plus Basic,,Engaging,17-09-17,,,Q3 2017,
41HHBQRT,Cassey Cress,GTX Basic,Xx-zobam,Lost,17-09-17,13-12-17,0,Q3 2017,Q4 2017
T6BHNN1O,Cecily Lampkin,MG Special,Betatech,Lost,17-09-17,13-11-17,0,Q3 2017,Q4 2017
S8DOH11H,Corliss Cosme,GTXPro,Ganjaflex,Lost,17-09-17,14-11-17,0,Q3 2017,Q4 2017
F8F6MA24,Corliss Cosme,GTX Basic,Sumace,Won,17-09-17,19-12-17,538,Q3 2017,Q4 2017
ZXXWIGFR,Darcel Schlecht,GTXPro,Cancity,Lost,17-09-17,02-12-17,0,Q3 2017,Q4 2017
L7CFCOR6,Darcel Schlecht,GTX Plus Pro,Conecom,Won,17-09-17,28-11-17,5668,Q3 2017,Q4 2017
AAUTJ747,Darcel Schlecht,GTXPro,Warephase,Won,17-09-17,11-12-17,5220,Q3 2017,Q4 2017
X7VUR49L,Donn Cantrell,GTXPro,Betasoloin,Won,17-09-17,26-09-17,5763,Q3 2017,Q3 2017
U7L0IZLB,James Ascencio,GTX Plus Pro,Sunnamplex,Lost,17-09-17,26-11-17,0,Q3 2017,Q4 2017
PAQ6EKHB,Kami Bicknell,GTX Basic,,Engaging,17-09-17,,,Q3 2017,
THNEGVH2,Kary Hendrixson,GTX Plus Basic,Lexiqvolax,Won,17-09-17,14-11-17,948,Q3 2017,Q4 2017
D1ANNMSO,Lajuana Vencill,GTX Basic,Rundofase,Won,17-09-17,19-11-17,487,Q3 2017,Q4 2017
LMVQ6B9P,Lajuana Vencill,GTX Plus Basic,Funholding,Won,17-09-17,18-11-17,1072,Q3 2017,Q4 2017
OQBVGILR,Markita Hansen,MG Special,Singletechno,Won,17-09-17,16-12-17,56,Q3 2017,Q4 2017
8LA72RM8,Maureen Marcano,MG Advanced,Donware,Engaging,17-09-17,,,Q3 2017,
7IZQJIPA,Maureen Marcano,GTXPro,Kan-code,Won,17-09-17,27-12-17,4812,Q3 2017,Q4 2017
7AH7F190,Reed Clapper,GTX Basic,Betasoloin,Lost,17-09-17,27-11-17,0,Q3 2017,Q4 2017
ME0LMBYL,Reed Clapper,GTX Plus Basic,Initech,Lost,17-09-17,21-12-17,0,Q3 2017,Q4 2017
KODTODAA,Reed Clapper,GTX Plus Pro,Betasoloin,Lost,17-09-17,12-11-17,0,Q3 2017,Q4 2017
RENW2N0H,Reed Clapper,GTXPro,Bioplex,Won,17-09-17,19-11-17,5186,Q3 2017,Q4 2017
9F407X6U,Rosalina Dieter,MG Special,Konex,Won,17-09-17,02-12-17,49,Q3 2017,Q4 2017
S0MZHYQC,Zane Levy,GTXPro,Konex,Won,17-09-17,27-09-17,4800,Q3 2017,Q3 2017
HP9TUR60,Daniell Hammack,GTXPro,Initech,Won,18-09-17,24-12-17,5627,Q3 2017,Q4 2017
P4PKECH7,Darcel Schlecht,GTX Basic,Gogozoom,Lost,18-09-17,24-09-17,0,Q3 2017,Q3 2017
USL5PZ4O,Darcel Schlecht,GTXPro,Stanredtax,Won,18-09-17,06-12-17,3779,Q3 2017,Q4 2017
3DM5SSI5,Darcel Schlecht,GTXPro,Warephase,Won,18-09-17,05-11-17,5231,Q3 2017,Q4 2017
D40ALWGC,Donn Cantrell,GTX Plus Pro,Mathtouch,Lost,18-09-17,28-09-17,0,Q3 2017,Q3 2017
524QUXI2,Donn Cantrell,GTX Plus Pro,Xx-zobam,Lost,18-09-17,26-11-17,0,Q3 2017,Q4 2017
8W35TVOQ,Hayden Neloms,MG Advanced,Faxquote,Won,18-09-17,02-12-17,2918,Q3 2017,Q4 2017
UU7N7LZK,James Ascencio,MG Advanced,,Engaging,18-09-17,,,Q3 2017,
3D6LLPA1,Jonathan Berthelot,GTX Plus Basic,Funholding,Lost,18-09-17,05-12-17,0,Q3 2017,Q4 2017
58QZ1YGK,Jonathan Berthelot,GTXPro,Finhigh,Won,18-09-17,27-09-17,4902,Q3 2017,Q3 2017
OU42AWAE,Kami Bicknell,GTX Basic,Hatfan,Won,18-09-17,22-11-17,531,Q3 2017,Q4 2017
ZBDT3T2H,Kary Hendrixson,GTX Basic,,Engaging,18-09-17,,,Q3 2017,
OJOJPNL6,Kary Hendrixson,GTX Plus Pro,Singletechno,Lost,18-09-17,21-11-17,0,Q3 2017,Q4 2017
MENKE9IV,Kary Hendrixson,GTX Basic,Singletechno,Won,18-09-17,30-11-17,526,Q3 2017,Q4 2017
PXSDIDXO,Lajuana Vencill,GTX Basic,Ron-tech,Lost,18-09-17,11-11-17,0,Q3 2017,Q4 2017
5PIJNVMB,Lajuana Vencill,GTX Basic,Konmatfix,Won,18-09-17,17-11-17,485,Q3 2017,Q4 2017
WSO3NMK5,Maureen Marcano,MG Advanced,,Engaging,18-09-17,,,Q3 2017,
ZLFKHXXI,Moses Frase,GTX Basic,Rundofase,Won,18-09-17,25-12-17,520,Q3 2017,Q4 2017
WIDRX5N6,Niesha Huffines,GTX Plus Basic,Dontechi,Won,18-09-17,23-12-17,1020,Q3 2017,Q4 2017
HJLKGIH4,Reed Clapper,GTX Plus Basic,Mathtouch,Lost,18-09-17,04-12-17,0,Q3 2017,Q4 2017
DF6A63B7,Reed Clapper,MG Advanced,Yearin,Lost,18-09-17,20-12-17,0,Q3 2017,Q4 2017
T2EM55FZ,Rosie Papadopoulos,GTXPro,Donquadtech,Won,18-09-17,15-11-17,4205,Q3 2017,Q4 2017
KDQL1O1A,Vicki Laflamme,GTX Basic,Dalttechnology,Lost,18-09-17,05-11-17,0,Q3 2017,Q4 2017
01XZ9CRY,Zane Levy,GTX Plus Pro,Initech,Engaging,18-09-17,,,Q3 2017,
HJY0TQ7X,Zane Levy,MG Special,Toughzap,Engaging,18-09-17,,,Q3 2017,
75HKH8PS,Anna Snelling,GTX Plus Basic,Funholding,Lost,19-09-17,30-09-17,0,Q3 2017,Q3 2017
NK2CHYT1,Cecily Lampkin,GTX Plus Basic,Ron-tech,Lost,19-09-17,08-11-17,0,Q3 2017,Q4 2017
A7OVC1WK,Corliss Cosme,GTX Plus Pro,,Engaging,19-09-17,,,Q3 2017,
0WGAPLOI,Darcel Schlecht,GTXPro,dambase,Won,19-09-17,07-12-17,4990,Q3 2017,Q4 2017
GXPA5D3A,Darcel Schlecht,GTXPro,Domzoom,Won,19-09-17,29-09-17,5450,Q3 2017,Q3 2017
8598PVIX,Elease Gluck,MG Special,Groovestreet,Won,19-09-17,11-11-17,53,Q3 2017,Q4 2017
VKM2BCMV,Jonathan Berthelot,GTXPro,Inity,Won,19-09-17,25-09-17,3678,Q3 2017,Q3 2017
9N7LHW38,Kami Bicknell,GTXPro,Newex,Lost,19-09-17,29-09-17,0,Q3 2017,Q3 2017
BKMYW792,Kami Bicknell,MG Advanced,Nam-zim,Lost,19-09-17,27-11-17,0,Q3 2017,Q4 2017
3IBBBGM4,Kary Hendrixson,GTX Basic,Fasehatice,Won,19-09-17,18-11-17,555,Q3 2017,Q4 2017
T32P6LSX,Lajuana Vencill,GTX Basic,Rangreen,Won,19-09-17,16-12-17,492,Q3 2017,Q4 2017
B944EMXZ,Marty Freudenburg,GTX Plus Basic,Codehow,Lost,19-09-17,23-11-17,0,Q3 2017,Q4 2017
DOY7VMYB,Marty Freudenburg,GTX Plus Basic,Warephase,Lost,19-09-17,10-11-17,0,Q3 2017,Q4 2017
QXWLE549,Marty Freudenburg,GTX Basic,Gogozoom,Won,19-09-17,17-11-17,574,Q3 2017,Q4 2017
V1SX6HOD,Maureen Marcano,GTX Plus Basic,,Engaging,19-09-17,,,Q3 2017,
R0R0V2O5,Maureen Marcano,GTXPro,Finjob,Won,19-09-17,09-12-17,4709,Q3 2017,Q4 2017
D3O1PCMO,Niesha Huffines,MG Advanced,Condax,Won,19-09-17,04-12-17,3079,Q3 2017,Q4 2017
G53492IF,Reed Clapper,GTXPro,Massive Dynamic,Won,19-09-17,24-09-17,4369,Q3 2017,Q3 2017
WVKBXWA9,Rosie Papadopoulos,MG Advanced,,Engaging,19-09-17,,,Q3 2017,
KUH39HQ7,Versie Hillebrand,MG Special,Rangreen,Lost,19-09-17,22-09-17,0,Q3 2017,Q3 2017
RW6QS352,Versie Hillebrand,GTX Plus Pro,Statholdings,Won,19-09-17,31-12-17,6000,Q3 2017,Q4 2017
1374WYJG,Violet Mclelland,MG Advanced,Kan-code,Won,19-09-17,31-12-17,3248,Q3 2017,Q4 2017
1T8R8X79,Zane Levy,MG Advanced,Nam-zim,Won,19-09-17,19-11-17,4249,Q3 2017,Q4 2017
PSMWYTMB,Boris Faz,MG Advanced,Toughzap,Engaging,20-09-17,,,Q3 2017,
0ZXS3AIR,Boris Faz,GTX Basic,Betasoloin,Won,20-09-17,26-12-17,563,Q3 2017,Q4 2017
SBTVPORC,Corliss Cosme,GTXPro,Gekko & Co,Won,20-09-17,29-09-17,5037,Q3 2017,Q3 2017
XZKZYO55,Daniell Hammack,GTXPro,Kan-code,Won,20-09-17,16-12-17,4865,Q3 2017,Q4 2017
AMCOSQZC,Darcel Schlecht,GTXPro,Warephase,Won,20-09-17,18-12-17,5192,Q3 2017,Q4 2017
6C2CJX31,Donn Cantrell,GTX Plus Basic,Kan-code,Lost,20-09-17,23-12-17,0,Q3 2017,Q4 2017
NRK892VX,Elease Gluck,GTX Plus Pro,,Engaging,20-09-17,,,Q3 2017,
5F1RM2YM,Elease Gluck,MG Special,,Engaging,20-09-17,,,Q3 2017,
VQQR3OUI,Elease Gluck,MG Special,Doncon,Won,20-09-17,31-12-17,41,Q3 2017,Q4 2017
UWYFOEMO,Hayden Neloms,MG Special,Dalttechnology,Won,20-09-17,26-09-17,59,Q3 2017,Q3 2017
ZXNHUYCM,James Ascencio,GTX Plus Pro,Goodsilron,Lost,20-09-17,01-10-17,0,Q3 2017,Q4 2017
KHG4UMKP,James Ascencio,MG Special,Blackzim,Won,20-09-17,24-11-17,58,Q3 2017,Q4 2017
5R7N3RKQ,Jonathan Berthelot,GTXPro,Ron-tech,Won,20-09-17,30-09-17,4361,Q3 2017,Q3 2017
197EQMY8,Kami Bicknell,GTXPro,,Engaging,20-09-17,,,Q3 2017,
TEM0I59X,Kami Bicknell,GTX Plus Pro,Lexiqvolax,Won,20-09-17,09-12-17,4906,Q3 2017,Q4 2017
1WPZ1MCO,Markita Hansen,GTX Basic,Goodsilron,Won,20-09-17,29-09-17,587,Q3 2017,Q3 2017
1AQKM7VU,Markita Hansen,GTXPro,Y-corporation,Won,20-09-17,24-11-17,4487,Q3 2017,Q4 2017
VTVYSUZG,Moses Frase,MG Advanced,Cancity,Won,20-09-17,28-12-17,3627,Q3 2017,Q4 2017
61IKUAZI,Rosalina Dieter,GTX Plus Basic,Dalttechnology,Engaging,20-09-17,,,Q3 2017,
6ZSAKAHX,Rosalina Dieter,GTX Plus Basic,Plexzap,Won,20-09-17,22-12-17,920,Q3 2017,Q4 2017
D9MZMDOL,Vicki Laflamme,MG Special,Zumgoity,Engaging,20-09-17,,,Q3 2017,
2FM8HJDM,Vicki Laflamme,MG Advanced,,Engaging,20-09-17,,,Q3 2017,
7TIWLFZD,Vicki Laflamme,GTX Basic,Golddex,Won,20-09-17,01-10-17,552,Q3 2017,Q4 2017
HXRF96S3,Vicki Laflamme,MG Special,Labdrill,Won,20-09-17,15-12-17,54,Q3 2017,Q4 2017
WTEAOER0,Violet Mclelland,GTX Basic,Bubba Gump,Won,20-09-17,14-12-17,472,Q3 2017,Q4 2017
T8LSQO2S,Wilburn Farren,GTX Plus Pro,Xx-zobam,Lost,20-09-17,24-11-17,0,Q3 2017,Q4 2017
4R4QF0ZU,Zane Levy,GTXPro,,Engaging,20-09-17,,,Q3 2017,
ABMOVF1A,Anna Snelling,MG Special,Toughzap,Won,21-09-17,30-09-17,66,Q3 2017,Q3 2017
Q2GK9IT2,Boris Faz,GTXPro,Yearin,Lost,21-09-17,02-12-17,0,Q3 2017,Q4 2017
J0WKJLR6,Cassey Cress,GTX Plus Basic,Massive Dynamic,Won,21-09-17,21-11-17,1039,Q3 2017,Q4 2017
